empty_arena,constant_1,avg_td_dif,avg_sub_att_dif,sig_str_dif,age_dif,reach_dif,height_dif,sub_dif,ko_dif,total_title_bout_dif,total_round_dif,loss_dif,win_dif,longest_win_streak_dif,win_streak_dif,lose_streak_dif,td_landed_dif,rev_bout,pass_bout,sub_attempts_bout,td_pct_bout,td_attempted_bout,td_landed_bout,tot_str_attempted_bout,tot_str_landed_bout,sig_str_pct_bout,sig_str_attempted_bout,sig_str_landed_bout,kd_bout,age,weight_lbs,reach_cms,height_cms,stance,wins,win_by_tko_doctor_stoppage,win_by_submission,win_by_ko/tko,win_by_decision_unanimous,win_by_decision_split,win_by_decision_majority,total_title_bouts,total_rounds_fought,losses,longest_win_streak,avg_td_pct,avg_td_landed,avg_sub_att,avg_sig_str_pct,avg_sig_str_landed,draw,current_win_streak,current_lose_streak,ev,odds,fighter,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,winner,title_bout,weight_class,gender,no_of_rounds,win_dum,tter_rank,win_prob,status
0.0,1.0,0.75,0.1,26.2,-8.0,-7.62,0.0,-1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.16,6.0,1.0,88.0,42.0,0.34,61.0,21.0,0.0,36.0,170.0,185.42,182.88,Orthodox,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,0.32799999999999996,1.0,0.6,0.488,42.2,0.0,0.0,1.0,305.0,305.0,George Sullivan,SUB,Rear Naked Choke,2.0,4:21,561.0,Red,False,Welterweight,MALE,3.0,0,neither,24.691358024691358,underdog
0.0,1.0,-1.5,-0.6,-21.9,10.0,7.62,7.62,-3.0,1.0,-5.0,-26.0,2.0,-5.0,-1.0,3.0,1.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,86.0,42.0,0.46,82.0,38.0,0.0,28.0,205.0,190.5,187.96,Orthodox,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.596666667,33.0,0.0,3.0,0.0,285.0,285.0,Volkan Oezdemir,KO/TKO,Punches,2.0,2:00,420.0,Red,True,Light Heavyweight,MALE,5.0,0,Red,25.97402597402597,underdog
0.0,1.0,-1.333333333,0.0,9.0,3.0,7.62,0.0,0.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,-1.3333333330000001,0.0,0.0,0.0,0.0,0.0,0.0,188.0,91.0,0.47,186.0,89.0,0.0,26.0,145.0,190.5,180.34,Orthodox,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,3.0,0.666666667,0.666666667,0.0,0.45,84.0,0.0,3.0,0.0,43.47826087,-230.0,Shane Burgos,KO/TKO,Punch,3.0,0:32,632.0,Red,False,Featherweight,MALE,3.0,0,neither,69.6969696969697,favorite
0.0,1.0,0.666666667,0.666666667,-7.66666667,-4.0,2.54,2.54,1.0,-1.0,0.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.33,3.0,1.0,139.0,48.0,0.31,132.0,41.0,2.0,30.0,135.0,180.34,172.72,Orthodox,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.283333333,0.666666667,0.666666667,0.5066666670000001,38.33333333,0.0,0.0,1.0,125.0,125.0,Rob Font,KO/TKO,Kick,2.0,2:24,444.0,Blue,False,Bantamweight,MALE,3.0,1,Red,44.44444444444444,underdog
0.0,1.0,-0.666666667,0.0,-8.66666667,-3.0,2.54,-5.08,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,42.0,20.0,0.39,33.0,13.0,1.0,32.0,170.0,185.42,177.8,Orthodox,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.11,0.333333333,0.0,0.47,27.33333333,0.0,1.0,0.0,51.28205128,-195.0,Abdul Razak Alhassan,KO/TKO,Punch,1.0,3:47,227.0,Blue,False,Welterweight,MALE,3.0,1,neither,66.10169491525424,favorite
0.0,1.0,0.23076923100000002,-0.096153846,-0.78846154,-8.0,2.54,0.0,3.0,1.0,0.0,54.0,-9.0,13.0,1.0,-2.0,-2.0,0.23076923100000002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,4.0,2.0,0.0,34.0,155.0,180.34,177.8,Southpaw,16.0,0.0,4.0,1.0,6.0,5.0,0.0,0.0,63.0,10.0,3.0,0.515769231,3.230769231,0.653846154,0.355769231,21.96153846,0.0,0.0,2.0,245.0,245.0,Gleison Tibau,KO/TKO,Punch,1.0,0:57,57.0,Red,False,Lightweight,MALE,3.0,0,neither,28.985507246376812,underdog
0.0,1.0,-0.788461538,-0.384615385,-10.94230769,5.0,-2.54,5.08,0.0,-3.0,0.0,-65.0,12.0,-10.0,0.0,-1.0,-1.0,-0.788461538,0.0,0.0,0.0,0.0,0.0,0.0,80.0,45.0,0.55,79.0,44.0,0.0,26.0,145.0,177.8,177.8,Orthodox,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.05,0.25,0.0,0.6,27.25,0.0,0.0,1.0,60.60606061,-165.0,Dooho Choi,KO/TKO,Punch,2.0,2:36,456.0,Red,False,Featherweight,MALE,5.0,0,Red,62.264150943396224,favorite
0.0,1.0,-1.705882353,-1.117647059,8.52941176,2.0,5.08,0.0,0.0,1.0,1.0,-1.0,-4.0,-4.0,-1.0,-5.0,-2.0,-1.7058823529999998,0.0,0.0,0.0,0.0,0.0,0.0,99.0,46.0,0.45,98.0,45.0,0.0,31.0,145.0,185.42,177.8,Southpaw,9.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,42.0,8.0,4.0,0.328235294,0.470588235,0.058823529000000006,0.345882353,45.52941176,0.0,0.0,2.0,47.61904762,-210.0,Michael Johnson,SUB,Rear Naked Choke,2.0,2:22,442.0,Red,False,Featherweight,MALE,3.0,0,Red,67.74193548387096,favorite
0.0,1.0,0.0,-1.5,3.5,-8.0,-12.7,-7.62,-1.0,0.0,0.0,-7.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,42.0,22.0,0.48,39.0,19.0,0.0,38.0,135.0,172.72,167.64,Southpaw,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.535,2.5,0.0,0.545,33.5,0.0,1.0,0.0,245.0,245.0,Guido Cannetti,SUB,Triangle Choke,1.0,4:53,293.0,Red,False,Bantamweight,MALE,3.0,0,neither,28.985507246376812,underdog
0.0,1.0,2.19047619,-0.14285714300000002,-17.85714286,3.0,-5.08,-5.08,-1.0,-1.0,0.0,-9.0,3.0,-1.0,2.0,2.0,0.0,2.19047619,1.0,0.0,0.0,0.0,5.0,0.0,87.0,41.0,0.34,69.0,24.0,0.0,24.0,155.0,185.42,177.8,Orthodox,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.48666666700000005,2.333333333,0.0,0.5066666670000001,21.0,0.0,3.0,0.0,52.63157895,-190.0,Marc Diakiese,SUB,Guillotine Choke,3.0,0:42,642.0,Red,False,Lightweight,MALE,3.0,0,neither,65.51724137931035,favorite
0.0,1.0,1.166666667,-0.41666666700000005,32.0,3.0,-2.54,-5.08,-3.0,-3.0,-1.0,-15.0,2.0,-6.0,-2.0,-1.0,0.0,1.166666667,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10.0,0.26,38.0,10.0,1.0,32.0,145.0,177.8,167.64,Orthodox,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,1.0,2.0,0.29,2.25,0.25,0.37,62.25,0.0,1.0,0.0,245.0,245.0,Josh Emmett,KO/TKO,Punch,1.0,4:33,273.0,Blue,False,Featherweight,MALE,3.0,1,Red,28.985507246376812,underdog
0.0,1.0,0.33846153799999995,0.215384615,-11.06153846,8.0,2.54,2.54,0.0,-3.0,-1.0,-23.0,3.0,-5.0,-1.0,0.0,0.0,0.33846153800000023,0.0,0.0,0.0,0.0,0.0,0.0,46.0,23.0,0.48,43.0,21.0,0.0,30.0,205.0,195.58,190.5,Orthodox,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.44799999999999995,1.8,0.6,0.5379999999999999,23.4,0.0,0.0,1.0,68.96551724,-145.0,Misha Cirkunov,KO/TKO,Punches,1.0,2:45,165.0,Red,False,Light Heavyweight,MALE,3.0,0,Red,59.183673469387756,favorite
0.0,1.0,0.28571428600000004,0.0,-42.71428571,-4.0,2.54,2.54,0.0,-1.0,-1.0,-16.0,2.0,-4.0,-2.0,-1.0,0.0,0.28571428599999993,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.5,26.0,13.0,1.0,35.0,170.0,182.88,180.34,Switch,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4,10.0,0.0,1.0,0.0,125.0,125.0,Galore Bofando,KO/TKO,Punches,1.0,4:10,250.0,Red,False,Welterweight,MALE,3.0,0,neither,44.44444444444444,underdog
0.0,1.0,-2.142857143,0.25,0.17857143,6.0,0.0,0.0,1.0,0.0,0.0,-10.0,1.0,-2.0,-1.0,0.0,0.0,-2.142857143,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,4.0,1.0,0.0,30.0,170.0,187.96,185.42,Southpaw,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.25,0.3825,42.75,0.0,1.0,0.0,135.0,135.0,Danny Roberts,KO/TKO,Kick,1.0,0:59,59.0,Red,False,Welterweight,MALE,3.0,0,neither,42.5531914893617,underdog
0.0,1.0,-0.833333333,0.0,-25.33333333,-2.0,10.16,-2.54,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.8333333329999999,0.0,0.0,0.0,0.0,1.0,0.0,19.0,10.0,0.58,17.0,10.0,0.0,30.0,185.0,198.12,180.34,Switch,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.1,0.5,0.0,0.475,17.0,0.0,0.0,2.0,140.0,140.0,Oluwale Bamgbose,KO/TKO,Knee,2.0,2:14,434.0,Red,False,Middleweight,MALE,3.0,0,neither,41.66666666666667,underdog
0.0,1.0,-0.17857142899999998,-0.011904762,-8.21428571,12.0,-10.16,-10.16,2.0,-8.0,-3.0,-47.0,4.0,-12.0,0.0,0.0,-1.0,-0.17857142900000011,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.51,27.0,14.0,1.0,26.0,185.0,180.34,175.26,Southpaw,8.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,31.0,4.0,5.0,0.263333333,0.75,0.166666667,0.46166666700000003,47.5,0.0,0.0,2.0,35.087719299999996,-285.0,Kelvin Gastelum,KO/TKO,Punch,1.0,2:30,150.0,Blue,False,Middleweight,MALE,5.0,1,Red,74.02597402597402,favorite
0.0,1.0,1.25,0.25,-40.0,-8.0,-5.08,-2.54,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.6,10.0,6.0,1.0,36.0,235.0,193.04,190.5,Orthodox,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,2.0,0.12,1.25,0.25,0.4275,33.25,0.0,0.0,1.0,80.0,-125.0,Shamil Abdurakhimov,KO/TKO,Punches,1.0,1:24,84.0,Blue,False,Heavyweight,MALE,3.0,1,neither,55.55555555555556,favorite
0.0,1.0,0.8,-0.2,-8.2,-4.0,-2.54,2.54,0.0,-1.0,0.0,-8.0,2.0,-2.0,-1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,3.0,0.0,102.0,43.0,0.41,101.0,42.0,0.0,32.0,125.0,170.18,167.64,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.33,1.0,0.0,0.52,12.0,0.0,0.0,1.0,245.0,245.0,Ashkan Mokhtarian,KO/TKO,Kick,3.0,2:38,758.0,Red,False,Flyweight,MALE,3.0,0,neither,28.985507246376812,underdog
0.0,1.0,-1.611111111,-1.166666667,-6.94444445,2.0,10.16,5.08,-1.0,-2.0,0.0,-42.0,5.0,-10.0,-3.0,0.0,-1.0,-1.611111111,0.0,0.0,1.0,0.5,4.0,2.0,78.0,49.0,0.62,78.0,49.0,0.0,31.0,155.0,182.88,177.8,Orthodox,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,0.22,1.6666666669999999,0.0,0.7566666670000001,33.33333333,0.0,0.0,2.0,23.25581395,-430.0,Will Brooks,SUB,Guillotine Choke,2.0,2:05,425.0,Red,False,Lightweight,MALE,3.0,0,neither,81.13207547169812,favorite
0.0,1.0,0.076923077,-0.351170569,-1.14548495,1.0,-7.62,-5.08,-2.0,-4.0,2.0,16.0,0.0,3.0,-1.0,0.0,2.0,0.076923077,0.0,0.0,0.0,0.0,3.0,0.0,21.0,13.0,0.6,20.0,12.0,0.0,35.0,170.0,182.88,177.8,Southpaw,16.0,0.0,0.0,5.0,8.0,3.0,0.0,2.0,69.0,10.0,6.0,0.238076923,1.076923077,0.692307692,0.38807692299999996,34.11538462,0.0,0.0,1.0,290.0,290.0,Diego Sanchez,KO/TKO,Elbow,1.0,3:44,224.0,Red,False,Welterweight,MALE,3.0,0,neither,25.64102564102564,underdog
0.0,1.0,1.333333333,0.818181818,-17.63636364,5.0,7.62,5.08,-1.0,0.0,0.0,-22.0,1.0,-7.0,-5.0,0.0,0.0,1.3333333330000001,0.0,0.0,0.0,0.25,4.0,1.0,95.0,36.0,0.36,93.0,34.0,0.0,30.0,135.0,175.26,170.18,Southpaw,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,0.943333333,2.333333333,1.0,0.57,29.0,0.0,2.0,0.0,310.0,310.0,Matthew Lopez,KO/TKO,Punch,3.0,1:50,710.0,Red,False,Bantamweight,MALE,3.0,0,Red,24.390243902439025,underdog
0.0,1.0,1.25,-0.625,7.0,-2.0,-2.54,-7.62,-3.0,-4.0,0.0,16.0,-1.0,-1.0,1.0,1.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,48.0,31.0,0.6,40.0,24.0,1.0,35.0,155.0,177.8,170.18,Orthodox,13.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,65.0,11.0,4.0,0.37125,2.625,0.583333333,0.3475,29.125,0.0,1.0,0.0,80.0,-125.0,Clay Guida,KO/TKO,Punch,1.0,1:07,67.0,Blue,False,Lightweight,MALE,3.0,1,neither,55.55555555555556,favorite
0.0,1.0,-0.515151515,0.10822510800000001,8.83982684,-6.0,-7.62,0.0,0.0,1.0,5.0,36.0,-4.0,6.0,3.0,-1.0,-2.0,-0.515151515,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.3,10.0,3.0,0.0,39.0,185.0,187.96,185.42,Southpaw,14.0,0.0,1.0,6.0,6.0,1.0,0.0,5.0,55.0,7.0,8.0,0.292857143,0.666666667,0.380952381,0.533333333,30.47619048,0.0,0.0,2.0,135.0,135.0,Lyoto Machida,KO/TKO,Punch,1.0,2:30,150.0,Red,False,Middleweight,MALE,5.0,0,Red,42.5531914893617,underdog
0.0,1.0,-0.057142857000000005,-0.057142857000000005,6.85714286,1.0,15.24,5.08,-1.0,2.0,0.0,-5.0,2.0,0.0,-1.0,-1.0,0.0,-0.05714285699999999,0.0,0.0,0.0,0.0,1.0,0.0,68.0,30.0,0.44,68.0,30.0,0.0,30.0,135.0,180.34,172.72,Orthodox,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.34,0.8,0.8,0.52,40.0,0.0,2.0,0.0,57.14285714,-175.0,Rob Font,SUB,Guillotine Choke,1.0,4:03,243.0,Red,False,Bantamweight,MALE,3.0,0,Red,63.63636363636363,favorite
0.0,1.0,0.568181818,0.0,19.29545455,4.0,2.54,-2.54,0.0,-4.0,0.0,-10.0,3.0,-4.0,-2.0,0.0,0.0,0.568181818,0.0,0.0,0.0,0.0,2.0,0.0,28.0,5.0,0.17,28.0,5.0,0.0,29.0,185.0,195.58,185.42,Orthodox,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,0.54,0.75,0.0,0.5825,40.75,0.0,2.0,0.0,90.90909091,-110.0,Jack Hermansson,KO/TKO,Punch,1.0,4:59,299.0,Red,False,Middleweight,MALE,3.0,0,Red,52.38095238095239,favorite
0.0,1.0,-0.666666667,0.166666667,-5.16666667,-3.0,2.54,2.54,-1.0,-1.0,0.0,-7.0,1.0,-2.0,-3.0,1.0,1.0,-0.666666667,0.0,0.0,0.0,0.0,1.0,0.0,100.0,26.0,0.25,99.0,25.0,0.0,28.0,170.0,193.04,182.88,Orthodox,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.083333333,0.333333333,0.666666667,0.36,13.0,0.0,1.0,0.0,110.0,110.0,Niko Price,SUB,D'Arce Choke,2.0,4:08,548.0,Red,False,Welterweight,MALE,3.0,0,neither,47.61904761904761,underdog
0.0,1.0,-3.285714286,-0.571428571,17.42857143,0.0,-15.24,-5.08,-2.0,1.0,-1.0,-12.0,2.0,-2.0,-1.0,-1.0,0.0,-3.285714286,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.6,15.0,1.0,0.0,27.0,185.0,185.42,182.88,Orthodox,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.31,41.0,0.0,1.0,0.0,330.0,330.0,Jack Marshman,SUB,Rear Naked Choke,1.0,4:30,270.0,Red,False,Middleweight,MALE,3.0,0,neither,23.25581395348837,underdog
0.0,1.0,0.03,-0.4,-6.34,10.0,2.54,-2.54,-5.0,-7.0,-1.0,-42.0,5.0,-16.0,-6.0,2.0,2.0,0.030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,55.0,24.0,0.43,55.0,24.0,1.0,24.0,170.0,187.96,182.88,Southpaw,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0,2.0,0.415,0.75,0.0,0.5375,38.5,0.0,2.0,0.0,130.0,130.0,Darren Till,KO/TKO,Punch,1.0,4:20,260.0,Blue,False,Welterweight,MALE,5.0,1,Red,43.47826086956522,underdog
0.0,1.0,1.0,0.166666666,0.33333333,7.0,-7.62,-5.08,0.0,-1.0,0.0,-9.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,31.0,0.34,43.0,15.0,0.0,27.0,205.0,190.5,182.88,Orthodox,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,0.576666667,2.0,0.333333333,0.596666667,43.0,0.0,2.0,0.0,66.66666667,-150.0,Devin Clark,SUB,Rear Naked Choke,2.0,3:02,482.0,Red,False,Light Heavyweight,MALE,3.0,0,neither,60.0,favorite
0.0,1.0,-1.75,-0.25,-11.5,-4.0,-10.16,2.54,-1.0,0.0,0.0,-8.0,1.0,-1.0,-1.0,0.0,0.0,-1.75,1.0,3.0,1.0,1.0,1.0,1.0,194.0,116.0,0.53,147.0,79.0,1.0,31.0,135.0,167.64,167.64,Switch,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.165,0.5,0.5,0.38,6.0,0.0,0.0,1.0,95.23809524,-105.0,Brian Kelleher,KO/TKO,Punch,3.0,3:39,819.0,Blue,False,Bantamweight,MALE,3.0,1,neither,51.21951219512195,favorite
0.0,1.0,0.807692308,0.213675213,-1.11965812,-2.0,-12.7,-2.54,-2.0,1.0,0.0,16.0,0.0,5.0,0.0,-1.0,-1.0,0.807692308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,170.0,190.5,187.96,Southpaw,13.0,1.0,0.0,4.0,6.0,2.0,0.0,1.0,48.0,5.0,4.0,0.38333333299999994,1.5,0.444444444,0.38277777799999996,27.11111111,0.0,0.0,1.0,345.0,345.0,Yushin Okami,SUB,Other - Choke,1.0,1:50,110.0,Red,False,Light Heavyweight,MALE,5.0,0,Red,22.47191011235955,underdog
0.0,1.0,1.9166666669999999,0.0,10.58333333,10.0,0.0,10.16,0.0,-2.0,0.0,-13.0,6.0,-3.0,-1.0,1.0,4.0,1.916666667,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.65,20.0,13.0,1.0,29.0,155.0,177.8,180.34,Orthodox,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,0.553333333,2.0,0.0,0.5066666670000001,41.0,0.0,1.0,0.0,28.57142857,-350.0,Dong Hyun Ma,KO/TKO,Punch,1.0,1:30,90.0,Blue,False,Lightweight,MALE,3.0,1,neither,77.77777777777779,favorite
0.0,1.0,1.571428571,-0.857142857,-10.51428571,-3.0,2.54,-5.08,-3.0,-2.0,-2.0,2.0,0.0,-2.0,-3.0,1.0,1.0,1.571428571,0.0,0.0,0.0,0.5,2.0,1.0,82.0,51.0,0.44,56.0,25.0,0.0,35.0,185.0,198.12,185.42,Orthodox,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,2.0,2.0,0.396,2.0,0.0,0.43,19.2,0.0,1.0,0.0,400.0,400.0,David Branch,KO/TKO,Punches,2.0,4:05,545.0,Red,False,Middleweight,MALE,5.0,0,Red,20.0,underdog
0.0,1.0,-1.155555556,0.177777778,4.51111111,10.0,12.7,17.78,0.0,0.0,0.0,-10.0,4.0,0.0,0.0,2.0,4.0,-1.155555556,0.0,0.0,0.0,0.0,1.0,0.0,118.0,38.0,0.3,115.0,35.0,1.0,29.0,205.0,193.04,193.04,Orthodox,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,2.0,0.08,0.4,0.4,0.47200000000000003,38.4,0.0,2.0,0.0,64.51612903,-155.0,Anthony Smith,KO/TKO,Punches,3.0,2:33,753.0,Blue,False,Middleweight,MALE,3.0,1,neither,60.78431372549019,favorite
0.0,1.0,-2.5,0.5,-17.5,3.0,7.62,17.78,1.0,-1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,0.51,43.0,22.0,0.0,27.0,155.0,187.96,187.96,Southpaw,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.5,0.275,7.0,0.0,1.0,0.0,335.0,335.0,Jason Gonzalez,SUB,Arm Triangle,2.0,2:11,431.0,Red,False,Lightweight,MALE,3.0,0,neither,22.988505747126435,underdog
0.0,1.0,-3.0,-0.025,-22.875,-5.0,-10.16,0.0,1.0,1.0,0.0,8.0,-2.0,1.0,-1.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13.0,0.48,27.0,13.0,0.0,35.0,170.0,182.88,182.88,Orthodox,6.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,22.0,2.0,4.0,0.29375,1.0,0.375,0.4675,30.125,0.0,2.0,0.0,650.0,650.0,Sergio Moraes,KO/TKO,Punch,1.0,2:48,168.0,Red,False,Welterweight,MALE,3.0,0,Red,13.333333333333334,underdog
0.0,1.0,-0.125,0.0,24.25,10.0,15.24,5.08,0.0,-2.0,0.0,-10.0,4.0,-3.0,-1.0,0.0,1.0,-0.125,0.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,0.83,6.0,5.0,0.0,27.0,245.0,208.28,200.66,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5,1.0,0.0,0.37,51.0,0.0,0.0,1.0,177.0,177.0,Daniel Spitz,KO/TKO,Punches,1.0,0:24,24.0,Blue,False,Heavyweight,MALE,3.0,1,neither,36.101083032490976,underdog
0.0,1.0,-0.363636364,0.181818182,-6.98863636,-5.0,5.08,-2.54,0.0,3.0,1.0,1.0,-4.0,-1.0,-2.0,0.0,-2.0,-0.363636364,0.0,0.0,0.0,0.0,0.0,0.0,44.0,26.0,0.59,44.0,26.0,1.0,33.0,185.0,200.66,182.88,Orthodox,5.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,22.0,6.0,3.0,0.294545455,0.636363636,0.181818182,0.536363636,27.63636364,0.0,0.0,3.0,170.0,170.0,Uriah Hall,KO/TKO,Punches,2.0,2:25,445.0,Blue,False,Middleweight,MALE,3.0,1,Red,37.03703703703704,underdog
0.0,1.0,-0.3,0.833333333,0.63333333,0.0,0.0,-2.54,3.0,-2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,-0.30000000000000004,0.0,0.0,0.0,0.66,3.0,2.0,104.0,50.0,0.44,95.0,42.0,1.0,31.0,155.0,180.34,177.8,Orthodox,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,3.0,0.40833333299999997,1.5,0.833333333,0.39666666700000003,25.83333333,0.0,0.0,1.0,66.66666667,-150.0,Gilbert Burns,KO/TKO,Punch,2.0,4:55,595.0,Blue,False,Lightweight,MALE,3.0,1,neither,60.0,favorite
0.0,1.0,-0.375,-0.25,15.875,10.0,-10.16,2.54,0.0,-4.0,0.0,-11.0,2.0,-4.0,-1.0,0.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.63,19.0,12.0,0.0,27.0,205.0,190.5,187.96,Orthodox,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.58,43.5,0.0,2.0,0.0,155.0,155.0,Volkan Oezdemir,KO/TKO,Punches,1.0,0:42,42.0,Blue,False,Light Heavyweight,MALE,3.0,1,Red,39.21568627450981,underdog
0.0,1.0,0.709090909,1.672727273,21.41818182,10.0,0.0,5.08,-2.0,-1.0,-1.0,-12.0,2.0,-4.0,0.0,3.0,0.0,0.7090909090000002,0.0,0.0,0.0,0.0,1.0,0.0,45.0,18.0,0.22,35.0,8.0,0.0,25.0,145.0,180.34,177.8,Orthodox,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,4.0,0.46,1.8,2.4,0.43200000000000005,50.6,0.0,4.0,0.0,86.95652174,-115.0,Jason Knight,KO/TKO,Punches,1.0,4:34,274.0,Red,False,Featherweight,MALE,3.0,0,Red,53.48837209302325,favorite
0.0,1.0,0.75,-0.916666667,20.25,-2.0,7.62,7.62,0.0,-2.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,2.0,2.0,254.0,111.0,0.43,252.0,109.0,0.0,28.0,145.0,182.88,180.34,Orthodox,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,3.0,0.3,1.0,0.333333333,0.456666667,54.0,0.0,3.0,0.0,54.05405405,-185.0,Renato Moicano,SUB,Guillotine Choke,3.0,2:59,779.0,Red,False,Featherweight,MALE,3.0,0,Red,64.91228070175438,favorite
